periodo,mes,anio,region,formato_tienda,categoria,inventario_inicial_unidades,reabastecimiento_unidades,demanda_unidades,inventario_final_unidades,disponibilidad_pct,quiebre_inventario,quiebre_pct,dias_inventario_estimado,rotacion_inventario,fuente_base,nota_metodologica
2024-11,Noviembre,2024,Santanderes,Mayorista,Electrodomesticos,34,19,29,24,0.72,0,0.28,30.0,94976.4,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-11,Noviembre,2024,Santanderes,Hipermercado,Moda,38,18,28,28,0.72,0,0.28,35.4,31000.46,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-11,Noviembre,2024,Santanderes,Supermercado,Moda,26,14,20,20,0.72,0,0.28,34.5,35240.51,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-11,Noviembre,2024,Santanderes,Premium,Moda,31,19,24,26,0.7303,0,0.2697,35.6,30221.91,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-11,Noviembre,2024,Santanderes,Mayorista,Moda,40,18,30,28,0.72,0,0.28,34.0,33703.05,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-11,Noviembre,2024,Santanderes,Hipermercado,Salud y bienestar,24,9,20,13,0.72,0,0.28,27.8,39165.84,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-11,Noviembre,2024,Santanderes,Supermercado,Salud y bienestar,26,9,19,16,0.72,0,0.28,33.2,35170.83,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-11,Noviembre,2024,Santanderes,Premium,Salud y bienestar,28,13,25,16,0.72,0,0.28,26.4,35055.74,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-11,Noviembre,2024,Santanderes,Mayorista,Salud y bienestar,25,10,21,14,0.72,0,0.28,27.9,44964.62,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Hipermercado,Mercado y alimentos,827,403,736,494,0.72,0,0.28,26.9,51546.78,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Supermercado,Mercado y alimentos,1021,598,759,860,0.7391,0,0.2609,37.2,32622.28,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Premium,Mercado y alimentos,915,664,804,775,0.72,0,0.28,31.5,30126.27,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Mayorista,Mercado y alimentos,1056,405,826,635,0.72,0,0.28,30.7,25963.5,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Hipermercado,Frescos,341,210,258,293,0.7395,0,0.2605,36.9,15233.94,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Supermercado,Frescos,431,264,322,373,0.7433,0,0.2567,37.5,14741.79,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Premium,Frescos,415,288,345,358,0.7218,0,0.2782,33.6,16234.07,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Mayorista,Frescos,392,251,345,298,0.72,0,0.28,30.0,24359.7,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Hipermercado,Aseo y cuidado personal,372,137,281,228,0.72,0,0.28,32.0,40254.38,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Supermercado,Aseo y cuidado personal,349,234,320,263,0.72,0,0.28,28.7,26449.5,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Premium,Aseo y cuidado personal,277,139,212,204,0.72,0,0.28,34.0,40923.78,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Mayorista,Aseo y cuidado personal,408,146,321,233,0.72,0,0.28,30.0,23572.61,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Hipermercado,Hogar,271,159,205,225,0.7329,0,0.2671,36.3,16591.31,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Supermercado,Hogar,231,88,178,141,0.72,0,0.28,31.3,34753.41,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Premium,Hogar,265,169,207,227,0.7327,0,0.2673,35.7,13526.6,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Mayorista,Hogar,253,95,204,144,0.72,0,0.28,29.2,31628.26,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Hipermercado,Tecnologia,259,112,202,169,0.72,0,0.28,31.8,17304.05,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Supermercado,Tecnologia,241,122,213,150,0.72,0,0.28,27.5,72606.66,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Premium,Tecnologia,214,105,182,137,0.72,0,0.28,28.9,31124.94,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Mayorista,Tecnologia,244,164,204,204,0.72,0,0.28,32.9,136012.01,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Hipermercado,Electrodomesticos,198,94,143,149,0.7226,0,0.2774,36.4,42866.21,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Supermercado,Electrodomesticos,193,65,139,119,0.72,0,0.28,33.7,154367.02,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Premium,Electrodomesticos,179,94,129,144,0.7362,0,0.2638,37.6,95912.44,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Mayorista,Electrodomesticos,170,91,119,142,0.7489,0,0.2511,39.3,13663.86,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Hipermercado,Moda,166,93,135,124,0.72,0,0.28,32.2,42945.93,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Supermercado,Moda,154,76,120,110,0.72,0,0.28,33.0,12877.39,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Premium,Moda,175,101,159,117,0.72,0,0.28,27.5,23719.92,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Mayorista,Moda,167,79,121,125,0.7209,0,0.2791,36.2,35498.02,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Hipermercado,Salud y bienestar,128,58,115,71,0.72,0,0.28,26.0,27637.17,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Supermercado,Salud y bienestar,192,86,140,138,0.72,0,0.28,35.4,11964.73,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Premium,Salud y bienestar,154,74,114,114,0.72,0,0.28,35.3,34474.49,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Bogota y Cundinamarca,Mayorista,Salud y bienestar,148,68,121,95,0.72,0,0.28,30.1,17959.02,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Hipermercado,Mercado y alimentos,511,252,432,331,0.72,0,0.28,29.2,39679.22,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Supermercado,Mercado y alimentos,590,272,466,396,0.72,0,0.28,31.7,31362.43,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Premium,Mercado y alimentos,714,301,522,493,0.72,0,0.28,34.7,32571.02,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Mayorista,Mercado y alimentos,510,228,455,283,0.72,0,0.28,26.1,53347.1,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Hipermercado,Frescos,301,162,210,253,0.7507,0,0.2493,39.6,20781.56,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Supermercado,Frescos,182,130,165,147,0.72,0,0.28,29.9,43902.68,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Premium,Frescos,194,85,142,137,0.72,0,0.28,35.0,17387.19,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Mayorista,Frescos,217,158,190,185,0.72,0,0.28,31.7,15805.55,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Hipermercado,Aseo y cuidado personal,270,150,193,227,0.7462,0,0.2538,38.6,31668.49,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Supermercado,Aseo y cuidado personal,206,86,192,100,0.72,0,0.28,23.9,30415.65,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Premium,Aseo y cuidado personal,148,92,131,109,0.72,0,0.28,29.4,32622.22,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Mayorista,Aseo y cuidado personal,154,81,142,93,0.72,0,0.28,26.1,49027.82,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Hipermercado,Hogar,154,87,128,113,0.72,0,0.28,31.3,45853.35,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Supermercado,Hogar,158,100,127,131,0.7206,0,0.2794,34.1,41885.1,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Premium,Hogar,137,78,112,103,0.72,0,0.28,32.1,26019.74,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Mayorista,Hogar,198,77,152,123,0.72,0,0.28,31.7,11581.5,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Hipermercado,Tecnologia,135,80,108,107,0.72,0,0.28,33.6,35858.77,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Supermercado,Tecnologia,122,90,108,104,0.72,0,0.28,31.4,95899.27,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Premium,Tecnologia,145,86,130,101,0.72,0,0.28,28.4,157635.9,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Mayorista,Tecnologia,141,59,126,74,0.72,0,0.28,25.6,53483.1,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Hipermercado,Electrodomesticos,103,33,75,61,0.72,0,0.28,32.8,57821.4,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Supermercado,Electrodomesticos,87,33,73,47,0.72,0,0.28,27.5,29521.38,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Premium,Electrodomesticos,91,40,79,52,0.72,0,0.28,27.2,146451.07,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Mayorista,Electrodomesticos,92,44,87,49,0.72,0,0.28,24.3,112592.81,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Hipermercado,Moda,97,56,90,63,0.72,0,0.28,26.7,45370.38,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Supermercado,Moda,129,60,104,85,0.72,0,0.28,30.9,37795.5,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Premium,Moda,107,53,83,77,0.72,0,0.28,33.3,23132.41,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Mayorista,Moda,146,59,103,102,0.72,0,0.28,36.1,28466.22,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Hipermercado,Salud y bienestar,103,54,76,81,0.7271,0,0.2729,36.3,23401.92,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Supermercado,Salud y bienestar,113,66,89,90,0.72,0,0.28,34.2,22911.88,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Premium,Salud y bienestar,87,48,78,57,0.72,0,0.28,27.7,17716.26,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Antioquia,Mayorista,Salud y bienestar,80,54,75,59,0.72,0,0.28,27.8,20654.2,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Valle del Cauca,Hipermercado,Mercado y alimentos,435,266,325,376,0.7431,0,0.2569,37.4,28528.07,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Valle del Cauca,Supermercado,Mercado y alimentos,498,285,348,435,0.7576,0,0.2424,40.2,17701.83,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Valle del Cauca,Premium,Mercado y alimentos,316,167,247,236,0.72,0,0.28,33.5,30546.68,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Valle del Cauca,Mayorista,Mercado y alimentos,447,265,319,393,0.7549,0,0.2451,39.5,29151.27,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Valle del Cauca,Hipermercado,Frescos,175,91,134,132,0.72,0,0.28,34.4,30599.9,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Valle del Cauca,Supermercado,Frescos,133,57,105,85,0.72,0,0.28,31.1,17335.88,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Valle del Cauca,Premium,Frescos,169,69,127,111,0.72,0,0.28,33.1,29748.65,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Valle del Cauca,Mayorista,Frescos,157,93,139,111,0.72,0,0.28,28.9,23951.79,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Valle del Cauca,Hipermercado,Aseo y cuidado personal,132,75,106,101,0.72,0,0.28,33.0,35062.92,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Valle del Cauca,Supermercado,Aseo y cuidado personal,146,99,129,116,0.72,0,0.28,30.5,22091.83,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Valle del Cauca,Premium,Aseo y cuidado personal,168,73,132,109,0.72,0,0.28,31.5,20148.12,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Valle del Cauca,Mayorista,Aseo y cuidado personal,169,86,125,130,0.7222,0,0.2778,35.9,31857.08,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Valle del Cauca,Hipermercado,Hogar,89,56,73,72,0.72,0,0.28,33.1,38977.57,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Valle del Cauca,Supermercado,Hogar,92,42,82,52,0.72,0,0.28,26.3,16531.85,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Valle del Cauca,Premium,Hogar,78,55,68,65,0.72,0,0.28,31.5,27453.36,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Valle del Cauca,Mayorista,Hogar,107,42,86,63,0.72,0,0.28,29.7,30000.63,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Valle del Cauca,Hipermercado,Tecnologia,105,60,89,76,0.72,0,0.28,30.5,104042.93,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Valle del Cauca,Supermercado,Tecnologia,103,45,90,58,0.72,0,0.28,26.8,165991.18,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Valle del Cauca,Premium,Tecnologia,92,65,85,72,0.72,0,0.28,28.9,81598.05,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-12,Diciembre,2024,Valle del Cauca,Mayorista,Tecnologia,119,57,86,90,0.7235,0,0.2765,36.5,33831.12,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
